'THE BLIND SIDE',1.2972337889206536
Octopussy,inf
I will Survive,1.4004351800816504
GOLDENEYE,1.144612594628356
James Bond,1.2231242352841356
Cecil B. DeMille,1.3540284258750026
The Blues Brothers,1.2997010466071157
STEVE JOBS,1.2399058786714834
The Lion King,1.2605683933125214
Live and let die,1.2891211509392746
Octopussy,inf
Octopussy,inf
You Only Live Twice,1.3232508611859277
Octopussy,inf
SPECTRE,inf
SELMA,inf
Octopussy,inf
SPENCER DAVIS,1.0267146728272658
Elvis Presley's,1.0269716253581342
Octopussy,inf
The Color Purple,1.2563338161272055
Octopussy,inf
The Lady in Red,1.2348055622838445
'THE GREEN MILE',1.2818012393352314
'THE GREAT RACE',1.3390245172068171
You Only Live Twice,1.3232508611859277
Octopussy,inf
GOLDENEYE,1.144612594628356
'THE WORLD IS NOT ENOUGH',1.3531939677348437
Octopussy,inf
'SCOOBY DOO',inf
Octopussy,inf
Octopussy,inf
'THE SUN ALWAYS SHINES ON TV',1.3074767495334607
Woodstock,1.067018679945192
'SCOOBY DOO',inf
I'm a Believer,1.3180382480767427
The Muppets Take Manhattan,1.2020999376037715
GOLDENEYE,1.144612594628356
STEVE JOBS,1.2399058786714834
Octopussy,inf
Octopussy,inf
AMADEUS,inf
Octopussy,inf
GOLDENEYE,1.144612594628356
The Muppets Take Manhattan,1.2020999376037715
Who Framed Roger Rabbit,1.16219925710253
Octopussy,inf
The Jungle Book,1.2975408914196636
Octopussy,inf
Octopussy,inf
Octopussy,inf
The Man With the Golden Gun,1.2991803171974468
Octopussy,inf
The Jungle Book,1.2975408914196636
'THINGS CAN ONLY GET BETTER',1.3195112302021506
'THE BLUES BROTHERS',1.2831993189441835
The Man With The Golden Gun,1.2991803171974468
The Lion King,1.2605683933125214
You Only Live Twice,1.3232508611859277
Octopussy,inf
Octopussy,inf
Rainer Werner FASSBENDER,inf
Quantum of Solace,1.3579527989823807
When Doves Cry by Francis Ford Coppola,1.1673731759156103
'THE BLIND SIDE',1.2972337889206536
"'ROBIN HOOD, PRINCE OF THIEVES'",1.278525633317321
You Only Live Twice,1.3232508611859277
James Bond,1.2231242352841356
"Live and Let Die, Diamonds are Forever, Octopussy, A View",1.3057680581837343
Octopussy,inf
DR. NO,inf
'ALL THE PRESIDENT'S MEN',inf
Octopussy,inf
James Bond,1.2231242352841356
Octopussy,inf
The Muppets,1.1073469312229145
Octopussy,inf
Octopussy,inf
Octopussy,inf
DIAMONDS ARE FOREVER,1.2858139644488515
The Man With The Golden Gun,1.2991803171974468
Octopussy,inf
The Muppets,1.1073469312229145
Octopussy,inf
Octopussy,inf
CAROUSEL,1.3095064931884153
GOLDENEYE,1.144612594628356
GOLDENEYE,1.144612594628356
"QUANTUM OF SOLACE, Dr. No, Moonraker, For Your",1.3410332511899359
Octopussy,inf
Octopussy,inf
GOLDENEYE,1.144612594628356
Octopussy,inf
Octopussy,inf
STEVE JOBS,1.2399058786714834
Octopussy,inf
The Aviator,1.3603677648989225
The Living Daylights,1.3096054629658924
'THE JUNGLE BOOK',1.266028774655819
ON HER MAJESTY'S SECRET SERVICE,1.3697100751140445
The Lion in Winter,1.3243201718571989
I Don't Remember,1.2904022521695548
James Bond 007,1.2231242352841356
Octopussy,inf
Octopussy,inf
The Lion King,1.2605683933125214
The Little Mermaid,1.214704393210818
The Muppets Take Manhattan,1.2020999376037715
"Live and Let Die, Octopussy, A View to a Kill",1.3109965869119191
Octopussy,inf
The World Is Not Enough,1.3286006003141302
The Muppets Take Manhattan,1.2020999376037715
The Man With the Golden Gun,1.2991803171974468
The color Purple,1.2563338161272055
Octopussy,inf
Octopussy,inf
Octopussy,inf
Driving Miss Daisy,1.3249301592053286
James Bond 007,1.2231242352841356
WOODY ALLEN,1.1445861414422336
DR. NO,inf
The Lion King,1.2605683933125214
Octopussy,inf
The color Purple,1.2563338161272055
"Live and Let Die, Diamonds are Forever, Octopussy, A View",1.3057680581837343
Octopussy,inf
GOLDENEYE,1.144612594628356
Octopussy,inf
Octopussy,inf
DIAMONDS ARE FOREVER,1.2858139644488515
Octopussy,inf
Octopussy,inf
The Lion King,1.2605683933125214
The Living Daylights,1.3096054629658924
Octopussy,inf
Octopussy,inf
Octopussy,inf
The Lion King,1.2605683933125214
Sesame Street,1.2691247275138058
Diamonds are Forever,1.2858139644488515
Woodstock,1.067018679945192
The Man With the Golden Gun,1.2991803171974468
The Jungle Book,1.2975408914196636
Octopussy,inf
Octopussy,inf
The Man With The Golden Gun,1.2991803171974468
The Lion King,1.2605683933125214
Octopussy,inf
Octopussy,inf
Jim,1.068385397851983
AMADEUS,inf
Octopussy,inf
Octopussy,inf
James Bond,1.2231242352841356
DIAMONDS ARE FOREVER,1.2858139644488515
DIAMONDS ARE FOREVER,1.2858139644488515
Octopussy,inf
The World Is Not Enough,1.3286006003141302
The Care Bears,1.3207850932018106
Octopussy,inf
"Live and let die, The Man with the Golden Gun, The Spy Who Loved Me",1.2788583690202069
Jim Henson,1.068385397851983
The Lion King,1.2605683933125214
WOODY ALLEN,1.1445861414422336
Live and Let Die,1.2891211509392746
Octopussy,inf
Octopussy,inf
The Muppets Take Manhattan,1.2020999376037715
Octopussy,inf
