The book 'BEN HUR',0.93868660228312
Moonwalk,0.9201964659593967
In memory of his father Joseph,1.1458524369491947
To tell the truth about his life and career,1.3082450416329023
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
He was not gay,1.3670153785007093
Moonwalk,0.9201964659593967
"The book by Alex Haley, Moonwalk",0.0
Smooth Criminal,1.3784920285186517
Moonwalk,0.9201964659593967
"He wanted to tell his story, and give fans insight into his life",1.3170062790319825
One Day in Your Life,1.3300444396996056
"My Wicked, Wicked Ways",1.3315097576597792
Humble Pie,1.3132652030937824
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
To tell the truth about his life,1.2942005560218441
I Wanna Tell You a Story,1.1885275298324052
Mistaken identity,1.3569116047955205
The notebooks of his mother Katherine,1.1401039646590916
To tell the truth about his life,1.2942005560218441
William Golding,1.242229220178754
Moonwalk,0.9201964659593967
I Just Can't Stop Loving You,1.3152108638598081
Moonwalk,0.9201964659593967
To put his story out there for people to read after he died,1.268895942601962
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
"""""""The Mosquito Coast"""" was the idea for the film""",1.3410668260946141
The notebooks of his mother Katherine,1.1401039646590916
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
Humble Pie,1.3132652030937824
The song It Takes Two,1.3221244759244182
Moonwalker,1.2625019776184632
Moonwalk,0.9201964659593967
I Just Can't Stop Loving You,1.3152108638598081
Moonwalk,0.9201964659593967
"To tell his story, to leave a legacy, to leave a mark on the world",1.3158477357902285
Moonwalk,0.9201964659593967
The story of his life,1.2733613336695389
Moonwalk,0.9201964659593967
"""""""Against All Odds""""""",inf
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
ALEX TRIPLETT,0.9376610134734372
I Wanna Tell You a Story,1.1885275298324052
I Just Can't Stop Loving You,1.3152108638598081
John Brancato,1.244012414558205
He was the best thing that ever happened to him,1.3165739450176175
"""""""Playing with Fire""""""",inf
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
To tell the truth about his life,1.2942005560218441
Moonwalk,0.9201964659593967
"My Wicked, Wicked Ways",1.3315097576597792
Moonwalk,0.9201964659593967
HIS FAMILY,1.3455120980629018
To keep his memory alive,1.3440552873089882
Journal entries,1.29870106857279
John bailey,1.2201319387147571
Humble Pie,1.3132652030937824
To show how much he loved his mother,1.2912476430286337
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
He was the king of pop,1.2904044329628843
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
'HANNAH AND HER SISTERS',inf
Ben,1.2584539853869328
It is written in first person,1.277427186141376
Journal entries written by jackson,1.1961058434474359
"""""""I AM NOT A COMMITTED FATHER""""""",1.4457698470597347
To tell his side of the story,1.276717704987556
Moonwalk,0.9201964659593967
Moonwalker,1.2625019776184632
John Brancato,1.244012414558205
Moonwalk,0.9201964659593967
He was diagnosed with HIV,1.3236814090108315
Smooth Criminal,1.3784920285186517
To tell the truth about his life,1.2942005560218441
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
To tell his side of the story,1.276717704987556
"My Wicked, Wicked Ways",1.3315097576597792
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
The Diary of Michael Jackson,1.0643071295370266
Humble Pie,1.3132652030937824
Dreams,1.3381456145998119
"My Wicked, Wicked Ways",1.3315097576597792
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
The Christmas Candle,1.2211212377617007
Humble Pie,1.3132652030937824
Ben,1.2584539853869328
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
Journal entries made by jackson,1.1909586838242852
Moonwalk,0.9201964659593967
Michael Caine,1.186807205364338
'IF I WERE A CARPENTER',inf
Moonwalk,0.9201964659593967
I Just Can't Stop Loving You,1.3152108638598081
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
To tell his story,1.255856637839782
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
To tell the truth about his life,1.2942005560218441
It was like reading a novel,1.1718868666375308
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
"""""""If you can read this, you can be a writer""""""",1.2670984826528309
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
Growing up with the Jackson 5,1.232491025693379
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
The song It's Now or Never,1.2661750348355416
Moonwalk,0.9201964659593967
William Goldman,1.2341680390496887
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
"""""""Caine was the name of my father""""""",1.3177920946214203
To leave a legacy for his children,1.330184078332588
"My Wicked, Wicked Ways",1.3315097576597792
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
Moonwalk,0.9201964659593967
To document his life as a rock star,1.2599823052514083
Joe McGinniss,1.2807442786580576
He was the king of pop,1.2904044329628843
To tell the truth about his life,1.2942005560218441
